iso_code,country,continent,date_frame,date,cases,deaths,total_recovery,total_cases,total_deaths
GUM,Guam,Oceania,24/01/2020,24/01/2020,0,0,0,0,0
GTM,Guatemala,America,24/01/2020,24/01/2020,0,0,0,0,0
GGY,Guernsey,Europe,24/01/2020,24/01/2020,0,0,0,0,0
GIN,Guinea,Africa,24/01/2020,24/01/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,24/01/2020,24/01/2020,0,0,0,0,0
GUY,Guyana,America,24/01/2020,24/01/2020,0,0,0,0,0
HTI,Haiti,America,24/01/2020,24/01/2020,0,0,0,0,0
HND,Honduras,America,24/01/2020,24/01/2020,0,0,0,0,0
HUN,Hungary,Europe,24/01/2020,24/01/2020,0,0,0,0,0
ISL,Iceland,Europe,24/01/2020,24/01/2020,0,0,0,0,0
IND,India,Asia,24/01/2020,24/01/2020,0,0,0,0,0
IDN,Indonesia,Asia,24/01/2020,24/01/2020,0,0,0,0,0
IRN,Iran,Asia,24/01/2020,24/01/2020,0,0,0,0,0
IRQ,Iraq,Asia,24/01/2020,24/01/2020,0,0,0,0,0
IRL,Ireland,Europe,24/01/2020,24/01/2020,0,0,0,0,0
IMN,Isle of Man,Europe,24/01/2020,24/01/2020,0,0,0,0,0
ITA,Italy,Europe,24/01/2020,24/01/2020,0,0,0,0,0
JAM,Jamaica,America,24/01/2020,24/01/2020,0,0,0,0,0
JPN,Japan,Asia,24/01/2020,24/01/2020,1,0,0,2,0
JEY,Jersey,Europe,24/01/2020,24/01/2020,0,0,0,0,0
JOR,Jordan,Asia,24/01/2020,24/01/2020,0,0,0,0,0
KAZ,Kazakhstan,Asia,24/01/2020,24/01/2020,0,0,0,0,0
KEN,Kenya,Africa,24/01/2020,24/01/2020,0,0,0,0,0
KWT,Kuwait,Asia,24/01/2020,24/01/2020,0,0,0,0,0
KGZ,Kyrgyzstan,Asia,24/01/2020,24/01/2020,0,0,0,0,0
LAO,Laos,Asia,24/01/2020,24/01/2020,0,0,0,0,0
LVA,Latvia,Europe,24/01/2020,24/01/2020,0,0,0,0,0
LBN,Lebanon,Asia,24/01/2020,24/01/2020,0,0,0,0,0
LBR,Liberia,Africa,24/01/2020,24/01/2020,0,0,0,0,0
LBY,Libya,Africa,24/01/2020,24/01/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,24/01/2020,24/01/2020,0,0,0,0,0
LTU,Lithuania,Europe,24/01/2020,24/01/2020,0,0,0,0,0
LUX,Luxembourg,Europe,24/01/2020,24/01/2020,0,0,0,0,0
MKD,Macedonia,Europe,24/01/2020,24/01/2020,0,0,0,0,0
MDG,Madagascar,Africa,24/01/2020,24/01/2020,0,0,0,0,0
MYS,Malaysia,Asia,24/01/2020,24/01/2020,1,0,0,0,0
MDV,Maldives,Asia,24/01/2020,24/01/2020,0,0,0,0,0
MLI,Mali,Africa,24/01/2020,24/01/2020,0,0,0,0,0
MLT,Malta,Europe,24/01/2020,24/01/2020,0,0,0,0,0
MRT,Mauritania,Africa,24/01/2020,24/01/2020,0,0,0,0,0
MEX,Mexico,America,24/01/2020,24/01/2020,0,0,0,0,0
MDA,Moldova,Europe,24/01/2020,24/01/2020,0,0,0,0,0
MCO,Monaco,Europe,24/01/2020,24/01/2020,0,0,0,0,0
MNG,Mongolia,Asia,24/01/2020,24/01/2020,0,0,0,0,0
MNE,Montenegro,Europe,24/01/2020,24/01/2020,0,0,0,0,0
MSR,Montserrat,America,24/01/2020,24/01/2020,0,0,0,0,0
MSR,Morocco,Africa,24/01/2020,24/01/2020,0,0,0,0,0
MOZ,Mozambique,Africa,24/01/2020,24/01/2020,0,0,0,0,0
MMR,Myanmar,Asia,24/01/2020,24/01/2020,0,0,0,0,0
NPL,Nepal,Asia,24/01/2020,24/01/2020,0,0,0,0,0
NLD,Netherlands,Europe,24/01/2020,24/01/2020,0,0,0,0,0
NZL,New Zealand,Oceania,24/01/2020,24/01/2020,0,0,0,0,0
NGA,Nigeria,Africa,24/01/2020,24/01/2020,0,0,0,0,0
MNP,Northern Mariana Islands,Oceania,24/01/2020,24/01/2020,0,0,0,0,0
NOR,Norway,Europe,24/01/2020,24/01/2020,0,0,0,0,0
OMN,Oman,Asia,24/01/2020,24/01/2020,0,0,0,0,0
PAK,Pakistan,Asia,24/01/2020,24/01/2020,0,0,0,0,0
PSE,Palestine,Asia,24/01/2020,24/01/2020,0,0,0,0,0
PHL,Philippines,Asia,24/01/2020,24/01/2020,0,0,0,0,0
QAT,Qatar,Asia,24/01/2020,24/01/2020,0,0,0,0,0
ROU,Romania,Europe,24/01/2020,24/01/2020,0,0,0,0,0
RUS,Russia,Europe,24/01/2020,24/01/2020,0,0,0,0,0
KNA,Saint Kitts and Nevis,America,24/01/2020,24/01/2020,0,0,0,0,0
LCA,Saint Lucia,America,24/01/2020,24/01/2020,0,0,0,0,0
SMR,San Marino,Europe,24/01/2020,24/01/2020,0,0,0,0,0
SGP,Singapore,Asia,24/01/2020,24/01/2020,1,0,0,3,0
KOR,South Korea,Asia,24/01/2020,24/01/2020,1,0,0,2,0
ESP,Spain,Europe,24/01/2020,24/01/2020,0,0,0,0,0
LKA,Sri Lanka,Asia,24/01/2020,24/01/2020,0,0,0,0,0
SWE,Sweden,Europe,24/01/2020,24/01/2020,0,0,0,0,0
CHE,Switzerland,Europe,24/01/2020,24/01/2020,0,0,0,0,0
TWN,Taiwan,Asia,24/01/2020,24/01/2020,0,0,0,3,0
THA,Thailand,Asia,24/01/2020,24/01/2020,0,0,0,5,0
ARE,United Arab Emirates,Asia,24/01/2020,24/01/2020,0,0,0,0,0
GBR,United Kingdom,Europe,24/01/2020,24/01/2020,0,0,0,0,0
USA,United States,America,24/01/2020,24/01/2020,0,0,0,2,0
VNM,Vietnam,Asia,24/01/2020,24/01/2020,0,0,0,2,0
AFG,Afghanistan,Asia,25/01/2020,25/01/2020,0,0,0,0,0
ALB,Albania,Europe,25/01/2020,25/01/2020,0,0,0,0,0
DZA,Algeria,Africa,25/01/2020,25/01/2020,0,0,0,0,0
AND,Andorra,Europe,25/01/2020,25/01/2020,0,0,0,0,0
AGO,Angola,Africa,25/01/2020,25/01/2020,0,0,0,0,0
ATG,Antigua and Barbuda,America,25/01/2020,25/01/2020,0,0,0,0,0
ARG,Argentina,America,25/01/2020,25/01/2020,0,0,0,0,0
ARM,Armenia,Europe,25/01/2020,25/01/2020,0,0,0,0,0
ABW,Aruba,America,25/01/2020,25/01/2020,0,0,0,0,0
AUS,Australia,Oceania,25/01/2020,25/01/2020,1,0,0,0,0
AUT,Austria,Europe,25/01/2020,25/01/2020,0,0,0,0,0
AZE,Azerbaijan,Europe,25/01/2020,25/01/2020,0,0,0,0,0
BHS,Bahamas,America,25/01/2020,25/01/2020,0,0,0,0,0
BHR,Bahrain,Asia,25/01/2020,25/01/2020,0,0,0,0,0
BGD,Bangladesh,Asia,25/01/2020,25/01/2020,0,0,0,0,0
BRB,Barbados,America,25/01/2020,25/01/2020,0,0,0,0,0
BLR,Belarus,Europe,25/01/2020,25/01/2020,0,0,0,0,0
BEL,Belgium,America,25/01/2020,25/01/2020,0,0,0,0,0
BLZ,Belize,America,25/01/2020,25/01/2020,0,0,0,0,0
BEN,Benin,Africa,25/01/2020,25/01/2020,0,0,0,0,0
BMU,Bermuda,America,25/01/2020,25/01/2020,0,0,0,0,0
BTN,Bhutan,Asia,25/01/2020,25/01/2020,0,0,0,0,0
BOL,Bolivia,America,25/01/2020,25/01/2020,0,0,0,0,0
BES,Bonaire Sint Eustatius and Saba,America,25/01/2020,25/01/2020,0,0,0,0,0
BIH,Bosnia and Herzegovina,Europe,25/01/2020,25/01/2020,0,0,0,0,0
BWA,Botswana,Africa,25/01/2020,25/01/2020,0,0,0,0,0
BRA,Brazil,America,25/01/2020,25/01/2020,0,0,0,0,0
BRN,Brunei,Asia,25/01/2020,25/01/2020,0,0,0,0,0
BGR,Bulgaria,Europe,25/01/2020,25/01/2020,0,0,0,0,0
BFA,Burkina Faso,Africa,25/01/2020,25/01/2020,0,0,0,0,0
BDI,Burundi,Africa,25/01/2020,25/01/2020,0,0,0,0,0
KHM,Cambodia,Asia,25/01/2020,25/01/2020,0,0,0,0,0
CMR,Cameroon,Africa,25/01/2020,25/01/2020,0,0,0,0,0
CAN,Canada,America,25/01/2020,25/01/2020,0,0,0,0,0
CPV,Cape Verde,Africa,25/01/2020,25/01/2020,0,0,0,0,0
CYM,Cayman Islands,America,25/01/2020,25/01/2020,0,0,0,0,0
CAF,Central African Republic,Africa,25/01/2020,25/01/2020,0,0,0,0,0
CHL,Chile,America,25/01/2020,25/01/2020,0,0,0,0,0
CHN,China,Asia,25/01/2020,25/01/2020,787,25,32,39,0
COL,Colombia,America,25/01/2020,25/01/2020,0,0,0,0,0
COG,Congo,Africa,25/01/2020,25/01/2020,0,0,0,0,0
CRI,Costa Rica,America,25/01/2020,25/01/2020,0,0,0,0,0
CIV,Cote d'Ivoire,Africa,25/01/2020,25/01/2020,0,0,0,0,0
HRV,Croatia,Europe,25/01/2020,25/01/2020,0,0,0,0,0
CUB,Cuba,America,25/01/2020,25/01/2020,0,0,0,0,0
CUW,Curacao,America,25/01/2020,25/01/2020,0,0,0,0,0
CYP,Cyprus,Europe,25/01/2020,25/01/2020,0,0,0,0,0
CZE,Czech Republic,Europe,25/01/2020,25/01/2020,0,0,0,0,0
COD,Democratic Republic of Congo,Africa,25/01/2020,25/01/2020,0,0,0,0,0
DNK,Denmark,Europe,25/01/2020,25/01/2020,0,0,0,0,0
DJI,Djibouti,Africa,25/01/2020,25/01/2020,0,0,0,0,0
DMA,Dominica,America,25/01/2020,25/01/2020,0,0,0,0,0
DOM,Dominican Republic,America,25/01/2020,25/01/2020,0,0,0,0,0
ECU,Ecuador,America,25/01/2020,25/01/2020,0,0,0,0,0
EGY,Egypt,Africa,25/01/2020,25/01/2020,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,25/01/2020,25/01/2020,0,0,0,0,0
ERI,Eritrea,Africa,25/01/2020,25/01/2020,0,0,0,0,0
EST,Estonia,Europe,25/01/2020,25/01/2020,0,0,0,0,0
ETH,Ethiopia,Africa,25/01/2020,25/01/2020,0,0,0,0,0
FRO,Faeroe Islands,Europe,25/01/2020,25/01/2020,0,0,0,0,0
FLK,Falkland Islands,America,25/01/2020,25/01/2020,0,0,0,0,0
FJI,Fiji,Oceania,25/01/2020,25/01/2020,0,0,0,0,0
FIN,Finland,Europe,25/01/2020,25/01/2020,0,0,0,0,0
FRA,France,Europe,25/01/2020,25/01/2020,0,0,0,3,0
GAB,Gabon,Africa,25/01/2020,25/01/2020,0,0,0,0,0
GMB,Gambia,Africa,25/01/2020,25/01/2020,0,0,0,0,0
GEO,Georgia,Europe,25/01/2020,25/01/2020,0,0,0,0,0
DEU,Germany,Europe,25/01/2020,25/01/2020,0,0,0,0,0
GHA,Ghana,Africa,25/01/2020,25/01/2020,0,0,0,0,0
GIB,Gibraltar,Europe,25/01/2020,25/01/2020,0,0,0,0,0
GRC,Greece,Europe,25/01/2020,25/01/2020,0,0,0,0,0
GRL,Greenland,America,25/01/2020,25/01/2020,0,0,0,0,0
GRD,Grenada,America,25/01/2020,25/01/2020,0,0,0,0,0
GUM,Guam,Oceania,25/01/2020,25/01/2020,0,0,0,0,0
GTM,Guatemala,America,25/01/2020,25/01/2020,0,0,0,0,0
GGY,Guernsey,Europe,25/01/2020,25/01/2020,0,0,0,0,0
GIN,Guinea,Africa,25/01/2020,25/01/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,25/01/2020,25/01/2020,0,0,0,0,0
GUY,Guyana,America,25/01/2020,25/01/2020,0,0,0,0,0
HTI,Haiti,America,25/01/2020,25/01/2020,0,0,0,0,0
HND,Honduras,America,25/01/2020,25/01/2020,0,0,0,0,0
HUN,Hungary,Europe,25/01/2020,25/01/2020,0,0,0,0,0
ISL,Iceland,Europe,25/01/2020,25/01/2020,0,0,0,0,0
IND,India,Asia,25/01/2020,25/01/2020,0,0,0,0,0
IDN,Indonesia,Asia,25/01/2020,25/01/2020,0,0,0,0,0
IRN,Iran,Asia,25/01/2020,25/01/2020,0,0,0,0,0
IRQ,Iraq,Asia,25/01/2020,25/01/2020,0,0,0,0,0
IRL,Ireland,Europe,25/01/2020,25/01/2020,0,0,0,0,0
IMN,Isle of Man,Europe,25/01/2020,25/01/2020,0,0,0,0,0
ITA,Italy,Europe,25/01/2020,25/01/2020,0,0,0,0,0
JAM,Jamaica,America,25/01/2020,25/01/2020,0,0,0,0,0
JPN,Japan,Asia,25/01/2020,25/01/2020,0,0,0,2,0
JEY,Jersey,Europe,25/01/2020,25/01/2020,0,0,0,0,0
JOR,Jordan,Asia,25/01/2020,25/01/2020,0,0,0,0,0
KAZ,Kazakhstan,Asia,25/01/2020,25/01/2020,0,0,0,0,0
KEN,Kenya,Africa,25/01/2020,25/01/2020,0,0,0,0,0
KWT,Kuwait,Asia,25/01/2020,25/01/2020,0,0,0,0,0
KGZ,Kyrgyzstan,Asia,25/01/2020,25/01/2020,0,0,0,0,0
LAO,Laos,Asia,25/01/2020,25/01/2020,0,0,0,0,0
LVA,Latvia,Europe,25/01/2020,25/01/2020,0,0,0,0,0
LBN,Lebanon,Asia,25/01/2020,25/01/2020,0,0,0,0,0
LBR,Liberia,Africa,25/01/2020,25/01/2020,0,0,0,0,0
LBY,Libya,Africa,25/01/2020,25/01/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,25/01/2020,25/01/2020,0,0,0,0,0
LTU,Lithuania,Europe,25/01/2020,25/01/2020,0,0,0,0,0
LUX,Luxembourg,Europe,25/01/2020,25/01/2020,0,0,0,0,0
MKD,Macedonia,Europe,25/01/2020,25/01/2020,0,0,0,0,0
MDG,Madagascar,Africa,25/01/2020,25/01/2020,0,0,0,0,0
MYS,Malaysia,Asia,25/01/2020,25/01/2020,0,0,0,3,0
MDV,Maldives,Asia,25/01/2020,25/01/2020,0,0,0,0,0
MLI,Mali,Africa,25/01/2020,25/01/2020,0,0,0,0,0
MLT,Malta,Europe,25/01/2020,25/01/2020,0,0,0,0,0
MRT,Mauritania,Africa,25/01/2020,25/01/2020,0,0,0,0,0
MEX,Mexico,America,25/01/2020,25/01/2020,0,0,0,0,0
MDA,Moldova,Europe,25/01/2020,25/01/2020,0,0,0,0,0
MCO,Monaco,Europe,25/01/2020,25/01/2020,0,0,0,0,0
MNG,Mongolia,Asia,25/01/2020,25/01/2020,0,0,0,0,0
MNE,Montenegro,Europe,25/01/2020,25/01/2020,0,0,0,0,0
MSR,Montserrat,America,25/01/2020,25/01/2020,0,0,0,0,0
MAR,Morocco,Africa,25/01/2020,25/01/2020,0,0,0,0,0
MOZ,Mozambique,Africa,25/01/2020,25/01/2020,0,0,0,0,0
MMR,Myanmar,Asia,25/01/2020,25/01/2020,0,0,0,0,0
NPL,Nepal,Asia,25/01/2020,25/01/2020,0,0,0,1,0
NLD,Netherlands,Europe,25/01/2020,25/01/2020,0,0,0,0,0
NZL,New Zealand,Oceania,25/01/2020,25/01/2020,0,0,0,0,0
NGA,Nigeria,Africa,25/01/2020,25/01/2020,0,0,0,0,0
MNP,Northern Mariana Islands,Oceania,25/01/2020,25/01/2020,0,0,0,0,0
NOR,Norway,Europe,25/01/2020,25/01/2020,0,0,0,0,0
OMN,Oman,Asia,25/01/2020,25/01/2020,0,0,0,0,0
PAK,Pakistan,Asia,25/01/2020,25/01/2020,0,0,0,0,0
PSE,Palestine,Asia,25/01/2020,25/01/2020,0,0,0,0,0
PHL,Philippines,Asia,25/01/2020,25/01/2020,0,0,0,0,0
QAT,Qatar,Asia,25/01/2020,25/01/2020,0,0,0,0,0
ROU,Romania,Europe,25/01/2020,25/01/2020,0,0,0,0,0
RUS,Russia,Europe,25/01/2020,25/01/2020,0,0,0,0,0
KNA,Saint Kitts and Nevis,America,25/01/2020,25/01/2020,0,0,0,0,0
LCA,Saint Lucia,America,25/01/2020,25/01/2020,0,0,0,0,0
SMR,San Marino,Europe,25/01/2020,25/01/2020,0,0,0,0,0
SGP,Singapore,Asia,25/01/2020,25/01/2020,0,0,0,3,0
KOR,South Korea,Asia,25/01/2020,25/01/2020,1,0,0,2,0
ESP,Spain,Europe,25/01/2020,25/01/2020,0,0,0,0,0
LKA,Sri Lanka,Asia,25/01/2020,25/01/2020,0,0,0,0,0
SWE,Sweden,Europe,25/01/2020,25/01/2020,0,0,0,0,0
CHE,Switzerland,Europe,25/01/2020,25/01/2020,0,0,0,0,0
TWN,Taiwan,Asia,25/01/2020,25/01/2020,2,0,0,3,0
THA,Thailand,Asia,25/01/2020,25/01/2020,3,0,0,7,0
ARE,United Arab Emirates,Asia,25/01/2020,25/01/2020,1,0,0,0,0
GBR,United Kingdom,Europe,25/01/2020,25/01/2020,0,0,0,0,0
USA,United States,America,25/01/2020,25/01/2020,3,0,0,2,0
VNM,Vietnam,Asia,25/01/2020,25/01/2020,0,0,0,2,0
AFG,Afghanistan,Asia,26/01/2020,26/01/2020,0,0,0,0,0
ALB,Albania,Europe,26/01/2020,26/01/2020,0,0,0,0,0
DZA,Algeria,Africa,26/01/2020,26/01/2020,0,0,0,0,0
AND,Andorra,Europe,26/01/2020,26/01/2020,0,0,0,0,0
AGO,Angola,Africa,26/01/2020,26/01/2020,0,0,0,0,0
ATG,Antigua and Barbuda,America,26/01/2020,26/01/2020,0,0,0,0,0
ARG,Argentina,America,26/01/2020,26/01/2020,0,0,0,0,0
ARM,Armenia,Europe,26/01/2020,26/01/2020,0,0,0,0,0
ABW,Aruba,America,26/01/2020,26/01/2020,0,0,0,0,0
AUS,Australia,Oceania,26/01/2020,26/01/2020,3,0,0,0,0
AUT,Austria,Europe,26/01/2020,26/01/2020,0,0,0,0,0
AZE,Azerbaijan,Europe,26/01/2020,26/01/2020,0,0,0,0,0
BHS,Bahamas,America,26/01/2020,26/01/2020,0,0,0,0,0
BHR,Bahrain,Asia,26/01/2020,26/01/2020,0,0,0,0,0
BGD,Bangladesh,Asia,26/01/2020,26/01/2020,0,0,0,0,0
BRB,Barbados,America,26/01/2020,26/01/2020,0,0,0,0,0
BLR,Belarus,Europe,26/01/2020,26/01/2020,0,0,0,0,0
BEL,Belgium,America,26/01/2020,26/01/2020,0,0,0,0,0
BLZ,Belize,America,26/01/2020,26/01/2020,0,0,0,0,0
BEN,Benin,Africa,26/01/2020,26/01/2020,0,0,0,0,0
BMU,Bermuda,America,26/01/2020,26/01/2020,0,0,0,0,0
BTN,Bhutan,Asia,26/01/2020,26/01/2020,0,0,0,0,0
BOL,Bolivia,America,26/01/2020,26/01/2020,0,0,0,0,0
BES,Bonaire Sint Eustatius and Saba,America,26/01/2020,26/01/2020,0,0,0,0,0
BIH,Bosnia and Herzegovina,Europe,26/01/2020,26/01/2020,0,0,0,0,0
BWA,Botswana,Africa,26/01/2020,26/01/2020,0,0,0,0,0
BRA,Brazil,America,26/01/2020,26/01/2020,0,0,0,0,0
BRN,Brunei,Asia,26/01/2020,26/01/2020,0,0,0,0,0
BGR,Bulgaria,Europe,26/01/2020,26/01/2020,0,0,0,0,0
BFA,Burkina Faso,Africa,26/01/2020,26/01/2020,0,0,0,0,0
BDI,Burundi,Africa,26/01/2020,26/01/2020,0,0,0,0,0
KHM,Cambodia,Asia,26/01/2020,26/01/2020,1,0,0,0,0
CMR,Cameroon,Africa,26/01/2020,26/01/2020,0,0,0,0,0
CAN,Canada,America,26/01/2020,26/01/2020,1,0,0,0,0
CPV,Cape Verde,Africa,26/01/2020,26/01/2020,0,0,0,0,0
CYM,Cayman Islands,America,26/01/2020,26/01/2020,0,0,0,0,0
CAF,Central African Republic,Africa,26/01/2020,26/01/2020,0,0,0,0,0
CHL,Chile,America,26/01/2020,26/01/2020,0,0,0,0,0
CHN,China,Asia,26/01/2020,26/01/2020,1753,25,42,60,0
COL,Colombia,America,26/01/2020,26/01/2020,0,0,0,0,0
COG,Congo,Africa,26/01/2020,26/01/2020,0,0,0,0,0
CRI,Costa Rica,America,26/01/2020,26/01/2020,0,0,0,0,0
CIV,Cote d'Ivoire,Africa,26/01/2020,26/01/2020,0,0,0,0,0
HRV,Croatia,Europe,26/01/2020,26/01/2020,0,0,0,0,0
CUB,Cuba,America,26/01/2020,26/01/2020,0,0,0,0,0
CUW,Curacao,America,26/01/2020,26/01/2020,0,0,0,0,0
CYP,Cyprus,Europe,26/01/2020,26/01/2020,0,0,0,0,0
CZE,Czech Republic,Europe,26/01/2020,26/01/2020,0,0,0,0,0
COD,Democratic Republic of Congo,Africa,26/01/2020,26/01/2020,0,0,0,0,0
DNK,Denmark,Europe,26/01/2020,26/01/2020,0,0,0,0,0
DJI,Djibouti,Africa,26/01/2020,26/01/2020,0,0,0,0,0
DMA,Dominica,America,26/01/2020,26/01/2020,0,0,0,0,0
DOM,Dominican Republic,America,26/01/2020,26/01/2020,0,0,0,0,0
ECU,Ecuador,America,26/01/2020,26/01/2020,0,0,0,0,0
EGY,Egypt,Africa,26/01/2020,26/01/2020,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,26/01/2020,26/01/2020,0,0,0,0,0
ERI,Eritrea,Africa,26/01/2020,26/01/2020,0,0,0,0,0
EST,Estonia,Europe,26/01/2020,26/01/2020,0,0,0,0,0
ETH,Ethiopia,Africa,26/01/2020,26/01/2020,0,0,0,0,0
FRO,Faeroe Islands,Europe,26/01/2020,26/01/2020,0,0,0,0,0
FLK,Falkland Islands,America,26/01/2020,26/01/2020,0,0,0,0,0
FJI,Fiji,Oceania,26/01/2020,26/01/2020,0,0,0,0,0
FIN,Finland,Europe,26/01/2020,26/01/2020,0,0,0,0,0
FRA,France,Europe,26/01/2020,26/01/2020,0,0,0,3,0
GAB,Gabon,Africa,26/01/2020,26/01/2020,0,0,0,0,0
GMB,Gambia,Africa,26/01/2020,26/01/2020,0,0,0,0,0
GEO,Georgia,Europe,26/01/2020,26/01/2020,0,0,0,0,0
DEU,Germany,Europe,26/01/2020,26/01/2020,1,0,0,0,0
GHA,Ghana,Africa,26/01/2020,26/01/2020,0,0,0,0,0
GIB,Gibraltar,Europe,26/01/2020,26/01/2020,0,0,0,0,0
GRC,Greece,Europe,26/01/2020,26/01/2020,0,0,0,0,0
GRL,Greenland,America,26/01/2020,26/01/2020,0,0,0,0,0
GRD,Grenada,America,26/01/2020,26/01/2020,0,0,0,0,0
GUM,Guam,Oceania,26/01/2020,26/01/2020,0,0,0,0,0
GTM,Guatemala,America,26/01/2020,26/01/2020,0,0,0,0,0
GGY,Guernsey,Europe,26/01/2020,26/01/2020,0,0,0,0,0
GIN,Guinea,Africa,26/01/2020,26/01/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,26/01/2020,26/01/2020,0,0,0,0,0
GUY,Guyana,America,26/01/2020,26/01/2020,0,0,0,0,0
HTI,Haiti,America,26/01/2020,26/01/2020,0,0,0,0,0
HND,Honduras,America,26/01/2020,26/01/2020,0,0,0,0,0
HUN,Hungary,Europe,26/01/2020,26/01/2020,0,0,0,0,0
ISL,Iceland,Europe,26/01/2020,26/01/2020,0,0,0,0,0
IND,India,Asia,26/01/2020,26/01/2020,0,0,0,0,0
IDN,Indonesia,Asia,26/01/2020,26/01/2020,0,0,0,0,0
IRN,Iran,Asia,26/01/2020,26/01/2020,0,0,0,0,0
IRQ,Iraq,Asia,26/01/2020,26/01/2020,0,0,0,0,0
IRL,Ireland,Europe,26/01/2020,26/01/2020,0,0,0,0,0
IMN,Isle of Man,Europe,26/01/2020,26/01/2020,0,0,0,0,0
ITA,Italy,Europe,26/01/2020,26/01/2020,0,0,0,0,0
JAM,Jamaica,America,26/01/2020,26/01/2020,0,0,0,0,0
JPN,Japan,Asia,26/01/2020,26/01/2020,1,0,1,4,0
JEY,Jersey,Europe,26/01/2020,26/01/2020,0,0,0,0,0
JOR,Jordan,Asia,26/01/2020,26/01/2020,0,0,0,0,0
KAZ,Kazakhstan,Asia,26/01/2020,26/01/2020,0,0,0,0,0
KEN,Kenya,Africa,26/01/2020,26/01/2020,0,0,0,0,0
KWT,Kuwait,Asia,26/01/2020,26/01/2020,0,0,0,0,0
KGZ,Kyrgyzstan,Asia,26/01/2020,26/01/2020,0,0,0,0,0
LAO,Laos,Asia,26/01/2020,26/01/2020,0,0,0,0,0
LVA,Latvia,Europe,26/01/2020,26/01/2020,0,0,0,0,0
LBN,Lebanon,Asia,26/01/2020,26/01/2020,0,0,0,0,0
LBR,Liberia,Africa,26/01/2020,26/01/2020,0,0,0,0,0
LBY,Libya,Africa,26/01/2020,26/01/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,26/01/2020,26/01/2020,0,0,0,0,0
LTU,Lithuania,Europe,26/01/2020,26/01/2020,0,0,0,0,0
LUX,Luxembourg,Europe,26/01/2020,26/01/2020,0,0,0,0,0
MKD,Macedonia,Europe,26/01/2020,26/01/2020,0,0,0,0,0
MDG,Madagascar,Africa,26/01/2020,26/01/2020,0,0,0,0,0
MYS,Malaysia,Asia,26/01/2020,26/01/2020,0,0,0,4,0
MDV,Maldives,Asia,26/01/2020,26/01/2020,0,0,0,0,0
MLI,Mali,Africa,26/01/2020,26/01/2020,0,0,0,0,0
MLT,Malta,Europe,26/01/2020,26/01/2020,0,0,0,0,0
MRT,Mauritania,Africa,26/01/2020,26/01/2020,0,0,0,0,0
MEX,Mexico,America,26/01/2020,26/01/2020,0,0,0,0,0
MDA,Moldova,Europe,26/01/2020,26/01/2020,0,0,0,0,0
MCO,Monaco,Europe,26/01/2020,26/01/2020,0,0,0,0,0
MNG,Mongolia,Asia,26/01/2020,26/01/2020,0,0,0,0,0
MNE,Montenegro,Europe,26/01/2020,26/01/2020,0,0,0,0,0
MSR,Montserrat,America,26/01/2020,26/01/2020,0,0,0,0,0
MAR,Morocco,Africa,26/01/2020,26/01/2020,0,0,0,0,0
MOZ,Mozambique,Africa,26/01/2020,26/01/2020,0,0,0,0,0
MMR,Myanmar,Asia,26/01/2020,26/01/2020,0,0,0,0,0
NPL,Nepal,Asia,26/01/2020,26/01/2020,0,0,0,1,0
NLD,Netherlands,Europe,26/01/2020,26/01/2020,0,0,0,0,0
NZL,New Zealand,Oceania,26/01/2020,26/01/2020,0,0,0,0,0
NGA,Nigeria,Africa,26/01/2020,26/01/2020,0,0,0,0,0
MNP,Northern Mariana Islands,Oceania,26/01/2020,26/01/2020,0,0,0,0,0
NOR,Norway,Europe,26/01/2020,26/01/2020,0,0,0,0,0
OMN,Oman,Asia,26/01/2020,26/01/2020,0,0,0,0,0
PAK,Pakistan,Asia,26/01/2020,26/01/2020,0,0,0,0,0
PSE,Palestine,Asia,26/01/2020,26/01/2020,0,0,0,0,0
PHL,Philippines,Asia,26/01/2020,26/01/2020,0,0,0,0,0
QAT,Qatar,Asia,26/01/2020,26/01/2020,0,0,0,0,0
ROU,Romania,Europe,26/01/2020,26/01/2020,0,0,0,0,0
RUS,Russia,Europe,26/01/2020,26/01/2020,0,0,0,0,0
KNA,Saint Kitts and Nevis,America,26/01/2020,26/01/2020,0,0,0,0,0
LCA,Saint Lucia,America,26/01/2020,26/01/2020,0,0,0,0,0
SMR,San Marino,Europe,26/01/2020,26/01/2020,0,0,0,0,0
SGP,Singapore,Asia,26/01/2020,26/01/2020,1,0,0,4,0
KOR,South Korea,Asia,26/01/2020,26/01/2020,0,0,0,3,0
ESP,Spain,Europe,26/01/2020,26/01/2020,0,0,0,0,0
LKA,Sri Lanka,Asia,26/01/2020,26/01/2020,1,0,0,0,0
SWE,Sweden,Europe,26/01/2020,26/01/2020,0,0,0,0,0
CHE,Switzerland,Europe,26/01/2020,26/01/2020,0,0,0,0,0
TWN,Taiwan,Asia,26/01/2020,26/01/2020,2,0,0,4,0
THA,Thailand,Asia,26/01/2020,26/01/2020,6,0,2,8,0
